Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Single-KC)	Opportunity (Single-KC)	Predicted Error Rate (Single-KC)	KC (Unique-step)	Opportunity (Unique-step)	Predicted Error Rate (Unique-step)
7116	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	l'hôtel de ville	1	Opp#1 ANSWER	2006-04-12 00:47:32	2006-04-12 00:47:54		2006-04-12 00:47:54	22	.	22	incorrect	1	0	0	.	Single-KC	167	0.5759	KC296	1	
7117	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	la réduction des horaires du travail	1	Opp#1 ANSWER	2006-04-12 00:47:54	2006-04-12 00:48:58		2006-04-12 00:48:58	64	.	64	incorrect	1	0	0	.	Single-KC	168	0.5757	KC52	1	
7118	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	le partage du travail	1	Opp#1 ANSWER	2006-04-12 00:48:58	2006-04-12 00:49:12		2006-04-12 00:49:12	14	.	14	incorrect	1	0	0	.	Single-KC	169	0.5755	KC195	1	
7119	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Maman parle le français et un peu l'anglais.	1	Opp#1 ANSWER	2006-04-12 00:49:12	2006-04-12 00:50:13		2006-04-12 00:50:13	61	.	61	incorrect	1	0	0	.	Single-KC	170	0.5753	KC128	1	
7120	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Tu es catholique.	1	Opp#1 ANSWER	2006-04-12 00:50:13	2006-04-12 00:51:07		2006-04-12 00:51:07	54	.	54	incorrect	1	0	0	.	Single-KC	171	0.5751	KC186	1	
7121	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	C'est une musulmane.	1	Opp#1 ANSWER	2006-04-12 00:51:07	2006-04-12 00:51:22		2006-04-12 00:51:22	15	.	15	incorrect	1	0	0	.	Single-KC	172	0.5749	KC69	1	
7122	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Martine va chez elle .	1	Opp#1 ANSWER	2006-04-12 00:51:22	2006-04-12 00:51:48		2006-04-12 00:51:48	26	.	26	incorrect	1	0	0	.	Single-KC	173	0.5747	KC375	1	
7123	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Chantez pour nous.	1	Opp#1 ANSWER	2006-04-12 00:51:48	2006-04-12 00:52:09		2006-04-12 00:52:09	21	.	21	incorrect	1	0	0	.	Single-KC	174	0.5745	KC106	1	
7124	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Est-ce que vous savez taper?	1	Opp#1 ANSWER	2006-04-12 00:52:09	2006-04-12 00:52:37		2006-04-12 00:52:37	28	.	28	incorrect	1	0	0	.	Single-KC	175	0.5743	KC377	1	
7125	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Elle est étudiante aux beaux-arts.	1	Opp#1 ANSWER	2006-04-12 00:52:37	2006-04-12 00:53:09		2006-04-12 00:53:09	32	.	32	incorrect	1	0	0	.	Single-KC	176	0.5741	KC299	1	
7126	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Ayez confiance!	1	Opp#1 ANSWER	2006-04-12 00:53:09	2006-04-12 00:53:32		2006-04-12 00:53:32	23	.	23	incorrect	1	0	0	.	Single-KC	177	0.5739	KC441	1	
7127	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	un metteur en scène	1	Opp#1 ANSWER	2006-04-12 00:53:32	2006-04-12 00:54:14		2006-04-12 00:54:14	42	.	42	incorrect	1	0	0	.	Single-KC	178	0.5737	KC177	1	
7128	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	les syndicats	1	Opp#1 ANSWER	2006-04-12 00:54:14	2006-04-12 00:54:32	2006-04-12 00:54:32	2006-04-12 00:54:32	18	18	.	correct	0	0	1	.	Single-KC	179	0.5735	KC379	1	
7129	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	homme d'affaires	1	Opp#1 ANSWER	2006-04-12 00:54:32	2006-04-12 00:54:41		2006-04-12 00:54:41	9	.	9	incorrect	1	0	0	.	Single-KC	180	0.5733	KC113	1	
7130	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	un chirurgien	1	Opp#1 ANSWER	2006-04-12 00:54:41	2006-04-12 00:55:04		2006-04-12 00:55:04	23	.	23	incorrect	1	0	0	.	Single-KC	181	0.5731	KC81	1	
7131	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	un juge	1	Opp#1 ANSWER	2006-04-12 00:55:04	2006-04-12 00:55:30		2006-04-12 00:55:30	26	.	26	incorrect	1	0	0	.	Single-KC	182	0.5729	KC88	1	
7132	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	un travail qui m'intéresse	1	Opp#1 ANSWER	2006-04-12 00:55:30	2006-04-12 00:55:45		2006-04-12 00:55:45	15	.	15	incorrect	1	0	0	.	Single-KC	183	0.5727	KC97	1	
7133	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Je propose un toast.	1	Opp#1 ANSWER	2006-04-12 00:55:45	2006-04-12 00:55:55	2006-04-12 00:55:55	2006-04-12 00:55:55	10	10	.	correct	0	0	1	.	Single-KC	184	0.5725	KC5	1	
7134	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Parle plus fort.	1	Opp#1 ANSWER	2006-04-12 00:55:55	2006-04-12 00:56:44		2006-04-12 00:56:44	49	.	49	incorrect	1	0	0	.	Single-KC	185	0.5723	KC353	1	
7135	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Jouez avec votre cousin.	1	Opp#1 ANSWER	2006-04-12 00:56:44	2006-04-12 00:56:54		2006-04-12 00:56:54	10	.	10	incorrect	1	0	0	.	Single-KC	186	0.5721	KC218	1	
7136	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Chante pour nous.	1	Opp#1 ANSWER	2006-04-12 00:56:54	2006-04-12 00:57:15		2006-04-12 00:57:15	21	.	21	incorrect	1	0	0	.	Single-KC	187	0.5719	KC279	1	
7137	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Il y a quelqu'un à la porte.	1	Opp#1 ANSWER	2006-04-12 00:57:15	2006-04-12 00:57:25		2006-04-12 00:57:25	10	.	10	incorrect	1	0	0	.	Single-KC	188	0.5718	KC258	1	
7138	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 4atest	Sois gentil!	1	Opp#1 ANSWER	2006-04-12 00:57:25	2006-04-12 00:57:37	2006-04-12 00:57:37	2006-04-12 00:57:37	12	12	.	correct	0	0	1	.	Single-KC	189	0.5716	KC284	1	
7139	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Au revoir, monsieur.	1	Opp#1 ANSWER	2006-07-10 00:17:50	2006-07-10 00:17:50	2006-07-10 00:17:50	2006-07-10 00:17:50	0	0	.	correct	0	0	1	.	Single-KC	190	0.5714			
7140	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Bonjour, Madame.	1	Opp#1 ANSWER	2006-07-10 00:17:50	2006-07-10 00:17:56	2006-07-10 00:17:56	2006-07-10 00:17:56	6	6	.	correct	0	0	1	.	Single-KC	191	0.5712			
7141	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	C'est moi.	1	Opp#1 ANSWER	2006-07-10 00:17:56	2006-07-10 00:18:06		2006-07-10 00:18:22	26	.	26	incorrect	3	0	0	.	Single-KC	192	0.5710			
7142	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Comment allez-vous, Madame?	1	Opp#1 ANSWER	2006-07-10 00:18:22	2006-07-10 00:19:16		2006-07-10 00:19:22	60	.	60	incorrect	3	0	0	.	Single-KC	193	0.5708			
7143	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Elles vont à Paris.	1	Opp#1 ANSWER	2006-07-10 00:19:22	2006-07-10 00:19:46		2006-07-10 00:20:12	50	.	50	incorrect	3	0	0	.	Single-KC	194	0.5706			
7144	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Elle va aux Antilles.	1	Opp#1 ANSWER	2006-07-10 00:20:12	2006-07-10 00:20:43		2006-07-10 00:20:46	34	.	34	incorrect	3	0	0	.	Single-KC	195	0.5704			
7145	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Et vous, vous êtes américains?	1	Opp#1 ANSWER	2006-07-10 00:20:46	2006-07-10 00:21:18		2006-07-10 00:21:32	46	.	46	incorrect	3	0	0	.	Single-KC	196	0.5702			
7146	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Je vais à la plage.	1	Opp#1 ANSWER	2006-07-10 00:21:32	2006-07-10 00:21:50		2006-07-10 00:21:59	27	.	27	incorrect	3	0	0	.	Single-KC	197	0.5700			
7147	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Nous étudions.	1	Opp#1 ANSWER	2006-07-10 00:21:59	2006-07-10 00:22:13		2006-07-10 00:22:23	24	.	24	incorrect	3	0	0	.	Single-KC	198	0.5698			
7148	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Nous sommes étudiants.	1	Opp#1 ANSWER	2006-07-10 00:22:23	2006-07-10 00:22:41		2006-07-10 00:22:46	23	.	23	incorrect	3	0	0	.	Single-KC	199	0.5696			
7149	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Où est-il?	1	Opp#1 ANSWER	2006-07-10 00:22:46	2006-07-10 00:23:05		2006-07-10 00:23:58	72	.	72	incorrect	2	0	0	.	Single-KC	200	0.5694			
7150	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Oui, ça va.	1	Opp#1 ANSWER	2006-07-10 00:23:58	2006-07-10 00:24:06		2006-07-10 00:25:09	71	.	71	incorrect	3	0	0	.	Single-KC	201	0.5692			
7151	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Qu'est-ce que tu étudies?	1	Opp#1 ANSWER	2006-07-10 00:25:09	2006-07-10 00:25:23		2006-07-10 00:25:25	16	.	16	incorrect	3	0	0	.	Single-KC	202	0.5690			
7152	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Quelle est ta musique favorite?	1	Opp#1 ANSWER	2006-07-10 00:25:25	2006-07-10 00:25:45		2006-07-10 00:25:49	24	.	24	incorrect	3	0	0	.	Single-KC	203	0.5688			
7153	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Tu vas bien.	1	Opp#1 ANSWER	2006-07-10 00:25:49	2006-07-10 00:26:06		2006-07-10 00:26:12	23	.	23	incorrect	3	0	0	.	Single-KC	204	0.5686			
7154	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 hibou.log	Vous êtes de Montréal.	1	Opp#1 ANSWER	2006-07-10 00:26:12	2006-07-10 00:26:32		2006-07-10 00:26:41	29	.	29	incorrect	3	0	0	.	Single-KC	205	0.5684			
7155	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Au revoir, monsieur.	1	Opp#1 ANSWER	2006-10-09 22:45:41	2006-10-09 22:45:41	2006-10-09 22:45:41	2006-10-09 22:45:41	0	0	.	correct	0	0	1	.	Single-KC	206	0.5682	KC425	1	
7156	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Bonjour, Madame.	1	Opp#1 ANSWER	2006-10-09 22:45:41	2006-10-09 22:45:56	2006-10-09 22:45:56	2006-10-09 22:45:56	15	15	.	correct	0	0	1	.	Single-KC	207	0.5680	KC159	1	
7157	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	C'est moi.	1	Opp#1 ANSWER	2006-10-09 22:45:56	2006-10-09 22:46:05	2006-10-09 22:46:05	2006-10-09 22:46:05	9	9	.	correct	0	0	1	.	Single-KC	208	0.5678	KC263	1	
7158	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Comment allez-vous, Madame?	1	Opp#1 ANSWER	2006-10-09 22:46:05	2006-10-09 22:47:08		2006-10-09 22:47:22	77	.	77	incorrect	2	0	0	.	Single-KC	209	0.5676	KC257	1	
7159	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Elles vont à Paris.	1	Opp#1 ANSWER	2006-10-09 22:47:22	2006-10-09 22:54:44		2006-10-09 22:54:56	454	.	454	incorrect	3	0	0	.	Single-KC	210	0.5674	KC300	1	
7160	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Elle va aux Antilles.	1	Opp#1 ANSWER	2006-10-09 22:54:56	2006-10-09 22:55:41		2006-10-09 22:55:57	61	.	61	incorrect	3	0	0	.	Single-KC	211	0.5672	KC358	1	
7161	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Et vous, vous êtes américains?	1	Opp#1 ANSWER	2006-10-09 22:55:57	2006-10-09 22:56:39		2006-10-09 22:57:17	80	.	80	incorrect	3	0	0	.	Single-KC	212	0.5670	KC170	1	
7162	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Je vais à la plage.	1	Opp#1 ANSWER	2006-10-09 22:57:17	2006-10-09 22:57:47	2006-10-09 22:57:47	2006-10-09 22:57:47	30	30	.	correct	0	0	1	.	Single-KC	213	0.5668	KC219	1	
7163	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Nous étudions.	1	Opp#1 ANSWER	2006-10-09 22:57:47	2006-10-09 22:57:55		2006-10-09 22:58:22	35	.	35	incorrect	2	0	0	.	Single-KC	214	0.5666	KC270	1	
7164	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Nous sommes étudiants.	1	Opp#1 ANSWER	2006-10-09 22:58:22	2006-10-09 22:59:11		2006-10-09 23:00:36	134	.	134	incorrect	3	0	0	.	Single-KC	215	0.5664	KC252	1	
7165	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Où est-il?	1	Opp#1 ANSWER	2006-10-09 23:00:36	2006-10-09 23:01:19	2006-10-09 23:01:19	2006-10-09 23:01:19	43	43	.	correct	0	0	1	.	Single-KC	216	0.5662	KC413	1	
7166	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Oui, ça va.	1	Opp#1 ANSWER	2006-10-09 23:01:19	2006-10-09 23:01:42	2006-10-09 23:01:42	2006-10-09 23:01:42	23	23	.	correct	0	0	1	.	Single-KC	217	0.5660	KC18	1	
7167	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Qu'est-ce que tu étudies?	1	Opp#1 ANSWER	2006-10-09 23:01:42	2006-10-09 23:02:07		2006-10-09 23:02:13	31	.	31	incorrect	3	0	0	.	Single-KC	218	0.5658	KC268	1	
7168	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Quelle est ta musique favorite?	1	Opp#1 ANSWER	2006-10-09 23:02:13	2006-10-09 23:03:09		2006-10-09 23:03:33	80	.	80	incorrect	3	0	0	.	Single-KC	219	0.5656	KC172	1	
7169	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Tu vas bien.	1	Opp#1 ANSWER	2006-10-09 23:03:33	2006-10-09 23:04:12		2006-10-09 23:04:17	44	.	44	incorrect	2	0	0	.	Single-KC	220	0.5654	KC28	1	
7170	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L1b	Vous êtes de Montréal.	1	Opp#1 ANSWER	2006-10-09 23:04:17	2006-10-09 23:05:13		2006-10-09 23:05:17	60	.	60	incorrect	3	0	0	.	Single-KC	221	0.5653	KC236	1	
7171	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Aïcha, tu te lèves.	1	Opp#1 ANSWER	2007-03-10 02:16:04	2007-03-10 02:16:04		2007-03-10 02:16:08	4	.	4	incorrect	3	0	0	.	Single-KC	222	0.5651	KC71	1	
7172	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	C'est mal.	1	Opp#1 ANSWER	2007-03-10 02:16:08	2007-03-10 02:16:30	2007-03-10 02:16:30	2007-03-10 02:16:30	22	22	.	correct	0	0	1	.	Single-KC	223	0.5649	KC447	1	
7173	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	D'habitude, tu arrives en avance.	1	Opp#1 ANSWER	2007-03-10 02:16:30	2007-03-10 02:16:49		2007-03-10 02:16:57	27	.	27	incorrect	3	0	0	.	Single-KC	224	0.5647	KC335	1	
7174	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Elle joue au tennis.	1	Opp#1 ANSWER	2007-03-10 02:16:57	2007-03-10 02:17:37		2007-03-10 02:17:45	48	.	48	incorrect	2	0	0	.	Single-KC	225	0.5645	KC324	1	
7175	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Aïcha et Estelle partagent un appartement.	1	Opp#1 ANSWER	2007-03-10 02:17:45	2007-03-10 02:18:25		2007-03-10 02:18:27	42	.	42	incorrect	3	0	0	.	Single-KC	226	0.5643	KC124	1	
7176	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Je chante bien, mais Aïcha chante mieux.	1	Opp#1 ANSWER	2007-03-10 02:18:27	2007-03-10 02:19:05		2007-03-10 02:19:11	44	.	44	incorrect	3	0	0	.	Single-KC	227	0.5641	KC62	1	
7177	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Elle joue aux échecs.	1	Opp#1 ANSWER	2007-03-10 02:19:11	2007-03-10 02:19:41		2007-03-10 02:19:56	45	.	45	incorrect	3	0	0	.	Single-KC	228	0.5639	KC409	1	
7178	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Elle rend visite à sa grand-mère.	1	Opp#1 ANSWER	2007-03-10 02:19:56	2007-03-10 02:20:22		2007-03-10 02:20:23	27	.	27	incorrect	3	0	0	.	Single-KC	229	0.5637	KC275	1	
7179	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Mais, tu as trop de devoirs.	1	Opp#1 ANSWER	2007-03-10 02:20:23	2007-03-10 02:20:39		2007-03-10 02:20:40	17	.	17	incorrect	3	0	0	.	Single-KC	230	0.5635	KC363	1	
7180	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Il est huit heures et demie.	1	Opp#1 ANSWER	2007-03-10 02:20:40	2007-03-10 02:20:53		2007-03-10 02:20:58	18	.	18	incorrect	3	0	0	.	Single-KC	231	0.5633	KC249	1	
7181	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Il est quatre heures quarante-sept.	1	Opp#1 ANSWER	2007-03-10 02:20:58	2007-03-10 02:21:14		2007-03-10 02:21:17	19	.	19	incorrect	3	0	0	.	Single-KC	232	0.5631	KC261	1	
7182	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Il ne faut pas regarder trop de télévision.	1	Opp#1 ANSWER	2007-03-10 02:21:17	2007-03-10 02:21:53		2007-03-10 02:21:53	36	.	36	incorrect	3	0	0	.	Single-KC	233	0.5629	KC169	1	
7183	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Ils visitent la Tour Eiffel.	1	Opp#1 ANSWER	2007-03-10 02:21:53	2007-03-10 02:22:16	2007-03-10 02:22:16	2007-03-10 02:22:16	23	23	.	correct	0	0	1	.	Single-KC	234	0.5627	KC243	1	
7184	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Je me brosse les dents.	1	Opp#1 ANSWER	2007-03-10 02:22:16	2007-03-10 02:22:30		2007-03-10 02:22:31	15	.	15	incorrect	3	0	0	.	Single-KC	235	0.5625	KC9	1	
7185	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Je vais jouer au foot, et le soir, je vais manger au restaurant.	1	Opp#1 ANSWER	2007-03-10 02:22:31	2007-03-10 02:23:08		2007-03-10 02:23:11	40	.	40	incorrect	3	0	0	.	Single-KC	236	0.5623	KC323	1	
7186	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Mais, ils se disputent toujours.	1	Opp#1 ANSWER	2007-03-10 02:23:11	2007-03-10 02:23:30		2007-03-10 02:23:30	18.999	.	18.999	incorrect	3	0	0	.	Single-KC	237	0.5621	KC220	1	
7187	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Mais, c'est impossible.	1	Opp#1 ANSWER	2007-03-10 02:23:30	2007-03-10 02:23:49		2007-03-10 02:23:49	18.999	.	18.999	incorrect	3	0	0	.	Single-KC	238	0.5619	KC373	1	
7188	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Mon vol pour Tunis est à quinze heures vingt	1	Opp#1 ANSWER	2007-03-10 02:23:49	2007-03-10 02:24:03		2007-03-10 02:24:04	15	.	15	incorrect	3	0	0	.	Single-KC	239	0.5617	KC416	1	
7189	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Nous faisons souvent de la natation.	1	Opp#1 ANSWER	2007-03-10 02:24:04	2007-03-10 02:24:27		2007-03-10 02:24:28	24	.	24	incorrect	3	0	0	.	Single-KC	240	0.5615	KC360	1	
7190	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Oui, tu as cours ce matin, n'est-ce pas.	1	Opp#1 ANSWER	2007-03-10 02:24:28	2007-03-10 02:24:52		2007-03-10 02:24:53	25	.	25	incorrect	3	0	0	.	Single-KC	241	0.5613	KC145	1	
7191	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Qu'est-ce qu'ils vont faire samedi?	1	Opp#1 ANSWER	2007-03-10 02:24:53	2007-03-10 02:25:18		2007-03-10 02:25:19	26	.	26	incorrect	3	0	0	.	Single-KC	242	0.5611	KC380	1	
7192	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Vous allez rester à Montréal jusqu'à quand.	1	Opp#1 ANSWER	2007-03-10 02:25:19	2007-03-10 02:25:33		2007-03-10 02:25:34	15	.	15	incorrect	3	0	0	.	Single-KC	243	0.5609	KC98	1	
7193	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Aïcha, tu te lèves.	2	Opp#2 ANSWER	2007-03-10 02:25:34	2007-03-10 02:25:53	2007-03-10 02:25:53	2007-03-10 02:25:53	19	19	.	correct	0	0	1	.	Single-KC	244	0.5607	KC56	1	
7194	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	D'habitude, tu arrives en avance.	2	Opp#2 ANSWER	2007-03-10 02:25:53	2007-03-10 02:26:01	2007-03-10 02:26:01	2007-03-10 02:26:01	8	8	.	correct	0	0	1	.	Single-KC	245	0.5605	KC287	1	
7195	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Elle joue au tennis.	2	Opp#2 ANSWER	2007-03-10 02:26:01	2007-03-10 02:26:14	2007-03-10 02:26:14	2007-03-10 02:26:14	13	13	.	correct	0	0	1	.	Single-KC	246	0.5603			
7196	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Aïcha et Estelle partagent un appartement.	2	Opp#2 ANSWER	2007-03-10 02:26:14	2007-03-10 02:26:32		2007-03-10 02:26:34	20	.	20	incorrect	2	0	0	.	Single-KC	247	0.5601	KC232	1	
7197	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Je chante bien, mais Aïcha chante mieux.	2	Opp#2 ANSWER	2007-03-10 02:26:34	2007-03-10 02:26:44	2007-03-10 02:26:44	2007-03-10 02:26:44	10	10	.	correct	0	0	1	.	Single-KC	248	0.5599	KC198	1	
7198	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Elle joue aux échecs.	2	Opp#2 ANSWER	2007-03-10 02:26:44	2007-03-10 02:27:05		2007-03-10 02:27:13	29	.	29	incorrect	2	0	0	.	Single-KC	249	0.5597	KC334	1	
7199	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Elle rend visite à sa grand-mère.	2	Opp#2 ANSWER	2007-03-10 02:27:13	2007-03-10 02:27:22	2007-03-10 02:27:22	2007-03-10 02:27:22	9	9	.	correct	0	0	1	.	Single-KC	250	0.5595	KC228	1	
7200	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Mais, tu as trop de devoirs.	2	Opp#2 ANSWER	2007-03-10 02:27:22	2007-03-10 02:27:30	2007-03-10 02:27:30	2007-03-10 02:27:30	8	8	.	correct	0	0	1	.	Single-KC	251	0.5593	KC264	1	
7201	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Il est huit heures et demie.	2	Opp#2 ANSWER	2007-03-10 02:27:30	2007-03-10 02:27:40	2007-03-10 02:27:40	2007-03-10 02:27:40	10	10	.	correct	0	0	1	.	Single-KC	252	0.5591	KC271	1	
7202	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Il est quatre heures quarante-sept.	2	Opp#2 ANSWER	2007-03-10 02:27:40	2007-03-10 02:27:59	2007-03-10 02:27:59	2007-03-10 02:27:59	19	19	.	correct	0	0	1	.	Single-KC	253	0.5589	KC74	1	
7203	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Il ne faut pas regarder trop de télévision.	2	Opp#2 ANSWER	2007-03-10 02:27:59	2007-03-10 02:28:06	2007-03-10 02:28:06	2007-03-10 02:28:06	7	7	.	correct	0	0	1	.	Single-KC	254	0.5587	KC430	1	
7204	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Je me brosse les dents.	2	Opp#2 ANSWER	2007-03-10 02:28:06	2007-03-10 02:28:30		2007-03-10 02:28:31	25	.	25	incorrect	3	0	0	.	Single-KC	255	0.5585	KC307	1	
7205	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Je vais jouer au foot, et le soir, je vais manger au restaurant.	2	Opp#2 ANSWER	2007-03-10 02:28:31	2007-03-10 02:29:05	2007-03-10 02:29:05	2007-03-10 02:29:05	34	34	.	correct	0	0	1	.	Single-KC	256	0.5583	KC272	1	
7206	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Mais, ils se disputent toujours.	2	Opp#2 ANSWER	2007-03-10 02:29:05	2007-03-10 02:29:13	2007-03-10 02:29:13	2007-03-10 02:29:13	8	8	.	correct	0	0	1	.	Single-KC	257	0.5581	KC214	1	
7207	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Mais, c'est impossible.	2	Opp#2 ANSWER	2007-03-10 02:29:13	2007-03-10 02:29:24	2007-03-10 02:29:24	2007-03-10 02:29:24	11	11	.	correct	0	0	1	.	Single-KC	258	0.5579	KC191	1	
7208	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Mon vol pour Tunis est à quinze heures vingt	2	Opp#2 ANSWER	2007-03-10 02:29:24	2007-03-10 02:29:35	2007-03-10 02:29:35	2007-03-10 02:29:35	11	11	.	correct	0	0	1	.	Single-KC	259	0.5577	KC27	1	
7209	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Nous faisons souvent de la natation.	2	Opp#2 ANSWER	2007-03-10 02:29:35	2007-03-10 02:29:42	2007-03-10 02:29:42	2007-03-10 02:29:42	7	7	.	correct	0	0	1	.	Single-KC	260	0.5575	KC250	1	
7210	All Data	Stu_b8c11212131969387df7bb100e95bb6e	 L3b	Oui, tu as cours ce matin, n'est-ce pas.	2	Opp#2 ANSWER	2007-03-10 02:29:42	2007-03-10 02:29:47	2007-03-10 02:29:47	2007-03-10 02:29:47	5	5	.	correct	0	0	1	.	Single-KC	261	0.5573	KC15	1	
